Customer ID,Season
1993,Winter
1994,Spring
1995,Fall
1996,Spring
1997,Summer
1998,Fall
1999,Fall
2000,Winter
2001,Winter
2002,Winter
2003,Summer
2004,Spring
2005,Fall
2006,Winter
2007,Fall
2008,Summer
2009,Spring
2010,Summer
2011,Summer
2012,Spring
2013,Fall
2014,Winter
2015,Summer
2016,Summer
2017,Winter
2018,Winter
2019,Fall
2020,Winter
2021,Winter
2022,Winter
2023,Winter
2024,Winter
2025,Fall
2026,Summer
2027,Winter
2028,Fall
2029,Fall
2030,Spring
2031,Summer
2032,Spring
2033,Winter
2034,Summer
2035,Spring
2036,Summer
2037,Winter
2038,Summer
2039,Spring
2040,Spring
2041,Spring
2042,Winter
2043,Spring
2044,Summer
2045,Spring
2046,Fall
2047,Winter
2048,Summer
2049,Winter
2050,Fall
2051,Summer
2052,Spring
2053,Winter
2054,Spring
2055,Spring
2056,Fall
2057,Spring
2058,Spring
2059,Winter
2060,Spring
2061,Fall
2062,Summer
2063,Fall
2064,Fall
2065,Summer
2066,Spring
2067,Fall
2068,Fall
2069,Summer
2070,Fall
2071,Spring
2072,Fall
2073,Winter
2074,Winter
2075,Summer
2076,Fall
2077,Fall
2078,Fall
2079,Spring
2080,Summer
2081,Fall
2082,Spring
2083,Summer
2084,Fall
2085,Summer
2086,Fall
2087,Summer
2088,Summer
2089,Spring
2090,Spring
2091,Winter
2092,Fall
2093,Fall
2094,Spring
2095,Spring
2096,Fall
2097,Summer
2098,Winter
2099,Summer
2100,Summer
2101,Spring
2102,Winter
2103,Spring
2104,Summer
2105,Spring
2106,Spring
2107,Fall
2108,Winter
2109,Winter
2110,Fall
2111,Spring
2112,Spring
2113,Fall
2114,Spring
2115,Winter
2116,Winter
2117,Summer
2118,Summer
2119,Fall
2120,Spring
2121,Fall
2122,Winter
2123,Fall
2124,Spring
2125,Fall
2126,Fall
2127,Winter
2128,Spring
2129,Fall
2130,Fall
2131,Summer
2132,Fall
2133,Fall
2134,Summer
2135,Winter
2136,Winter
2137,Summer
2138,Winter
2139,Fall
2140,Winter
2141,Fall
2142,Winter
2143,Winter
2144,Fall
2145,Winter
2146,Winter
2147,Summer
2148,Fall
2149,Winter
2150,Winter
2151,Spring
2152,Fall
2153,Summer
2154,Fall
2155,Spring
2156,Fall
2157,Winter
2158,Winter
2159,Spring
2160,Fall
2161,Winter
2162,Summer
2163,Summer
2164,Spring
2165,Winter
2166,Summer
2167,Spring
2168,Winter
2169,Spring
2170,Fall
2171,Fall
2172,Summer
2173,Fall
2174,Summer
2175,Spring
2176,Spring
2177,Winter
2178,Winter
2179,Summer
2180,Fall
2181,Summer
2182,Fall
2183,Winter
2184,Spring
2185,Spring
2186,Winter
2187,Winter
2188,Spring
2189,Winter
2190,Fall
2191,Spring
2192,Summer
2193,Winter
2194,Spring
2195,Summer
2196,Fall
2197,Spring
2198,Summer
2199,Summer
2200,Summer
2201,Summer
2202,Spring
2203,Summer
2204,Winter
2205,Winter
2206,Fall
2207,Spring
2208,Fall
2209,Summer
2210,Summer
2211,Summer
2212,Winter
2213,Winter
2214,Fall
2215,Fall
2216,Winter
2217,Winter
2218,Fall
2219,Winter
2220,Fall
2221,Fall
2222,Fall
2223,Summer
2224,Fall
2225,Winter
2226,Spring
2227,Spring
2228,Summer
2229,Fall
2230,Fall
2231,Spring
2232,Fall
2233,Spring
2234,Summer
2235,Winter
2236,Spring
2237,Winter
2238,Summer
2239,Winter
2240,Summer
2241,Winter
2242,Summer
2243,Spring
2244,Winter
2245,Summer
2246,Fall
2247,Fall
2248,Summer
2249,Winter
2250,Spring
2251,Summer
2252,Fall
2253,Summer
2254,Spring
2255,Winter
2256,Spring
2257,Fall
2258,Fall
2259,Winter
2260,Spring
2261,Fall
2262,Spring
2263,Winter
2264,Winter
2265,Summer
2266,Fall
2267,Fall
2268,Spring
2269,Spring
2270,Fall
2271,Spring
2272,Summer
2273,Spring
2274,Winter
2275,Spring
2276,Winter
2277,Summer
2278,Summer
2279,Fall
2280,Spring
2281,Summer
2282,Summer
2283,Fall
2284,Winter
2285,Fall
2286,Summer
2287,Spring
2288,Summer
2289,Fall
2290,Fall
2291,Winter
2292,Spring
2293,Spring
2294,Fall
2295,Winter
2296,Spring
2297,Fall
2298,Summer
2299,Spring
2300,Summer
2301,Summer
2302,Winter
2303,Summer
2304,Spring
2305,Winter
2306,Summer
2307,Winter
2308,Fall
2309,Winter
2310,Fall
2311,Spring
2312,Spring
2313,Summer
2314,Summer
2315,Winter
2316,Winter
2317,Winter
2318,Summer
2319,Spring
2320,Winter
2321,Spring
2322,Winter
2323,Spring
2324,Winter
2325,Winter
2326,Summer
2327,Winter
2328,Winter
2329,Fall
2330,Spring
2331,Summer
2332,Spring
2333,Fall
2334,Spring
2335,Summer
2336,Summer
2337,Winter
2338,Fall
2339,Fall
2340,Spring
2341,Summer
2342,Summer
2343,Fall
2344,Summer
2345,Fall
2346,Winter
2347,Winter
2348,Fall
2349,Spring
2350,Fall
2351,Winter
2352,Fall
2353,Fall
2354,Fall
2355,Summer
2356,Winter
2357,Summer
2358,Fall
2359,Spring
2360,Spring
2361,Fall
2362,Spring
2363,Fall
2364,Winter
2365,Winter
2366,Winter
2367,Winter
2368,Winter
2369,Summer
2370,Winter
2371,Spring
2372,Winter
2373,Spring
2374,Spring
2375,Winter
2376,Fall
2377,Spring
2378,Fall
2379,Summer
2380,Spring
2381,Fall
2382,Summer
2383,Spring
2384,Spring
2385,Winter
2386,Fall
2387,Summer
2388,Summer
2389,Fall
2390,Spring
2391,Winter
2392,Winter
2393,Spring
2394,Winter
2395,Fall
2396,Winter
2397,Spring
2398,Fall
2399,Winter
2400,Spring
2401,Winter
2402,Winter
2403,Winter
2404,Fall
2405,Winter
2406,Fall
2407,Winter
2408,Summer
2409,Fall
2410,Spring
2411,Summer
2412,Summer
2413,Winter
2414,Fall
2415,Summer
2416,Fall
2417,Summer
2418,Fall
2419,Fall
2420,Fall
2421,Winter
2422,Spring
2423,Winter
2424,Summer
2425,Winter
2426,Summer
2427,Fall
2428,Spring
2429,Spring
2430,Summer
2431,Summer
2432,Fall
2433,Winter
2434,Spring
2435,Spring
2436,Fall
2437,Fall
2438,Winter
2439,Winter
2440,Summer
2441,Spring
2442,Fall
2443,Winter
2444,Spring
2445,Fall
2446,Summer
2447,Spring
2448,Fall
2449,Fall
2450,Fall
2451,Fall
2452,Fall
2453,Winter
2454,Spring
2455,Winter
2456,Spring
2457,Winter
2458,Fall
2459,Fall
2460,Fall
2461,Winter
2462,Summer
2463,Spring
2464,Summer
2465,Winter
2466,Spring
2467,Summer
2468,Spring
2469,Winter
2470,Fall
2471,Fall
2472,Spring
2473,Summer
2474,Winter
2475,Fall
2476,Summer
2477,Summer
2478,Spring
2479,Winter
2480,Fall
2481,Summer
2482,Fall
2483,Winter
2484,Fall
2485,Summer
2486,Spring
2487,Spring
2488,Spring
2489,Summer
2490,Winter
2491,Spring
2492,Spring
2493,Summer
2494,Fall
2495,Winter
2496,Spring
2497,Summer
2498,Summer
2499,Fall
2500,Summer
2501,Fall
2502,Fall
2503,Spring
2504,Summer
2505,Winter
2506,Summer
2507,Spring
2508,Fall
2509,Spring
2510,Spring
2511,Winter
2512,Summer
2513,Summer
2514,Winter
2515,Spring
2516,Summer
2517,Spring
2518,Spring
2519,Fall
2520,Spring
2521,Summer
2522,Fall
2523,Winter
2524,Spring
2525,Spring
2526,Winter
2527,Spring
2528,Fall
2529,Fall
2530,Spring
2531,Spring
2532,Summer
2533,Summer
2534,Summer
2535,Fall
2536,Winter
2537,Spring
2538,Summer
2539,Summer
2540,Fall
2541,Summer
2542,Spring
2543,Winter
2544,Spring
2545,Spring
2546,Spring
2547,Summer
2548,Summer
2549,Winter
2550,Fall
2551,Fall
2552,Winter
2553,Spring
2554,Summer
2555,Summer
2556,Fall
2557,Fall
2558,Spring
2559,Fall
2560,Winter
2561,Spring
2562,Spring
2563,Spring
2564,Winter
2565,Winter
2566,Fall
2567,Fall
2568,Spring
2569,Winter
2570,Spring
2571,Spring
2572,Winter
2573,Fall
2574,Summer
2575,Summer
2576,Fall
2577,Winter
2578,Fall
2579,Fall
2580,Summer
2581,Summer
2582,Winter
2583,Fall
2584,Fall
2585,Summer
2586,Fall
2587,Winter
2588,Winter
2589,Summer
2590,Winter
2591,Summer
2592,Spring
2593,Summer
2594,Fall
2595,Fall
2596,Summer
2597,Spring
2598,Summer
2599,Fall
2600,Winter
2601,Fall
2602,Winter
2603,Fall
2604,Spring
2605,Spring
2606,Spring
2607,Spring
2608,Spring
2609,Fall
2610,Summer
2611,Spring
2612,Fall
2613,Winter
2614,Fall
2615,Spring
2616,Fall
2617,Spring
2618,Spring
2619,Fall
2620,Winter
2621,Winter
2622,Winter
2623,Spring
2624,Fall
2625,Summer
2626,Summer
2627,Fall
2628,Fall
2629,Summer
2630,Winter
2631,Spring
2632,Summer
2633,Fall
2634,Fall
2635,Summer
2636,Spring
2637,Winter
2638,Spring
2639,Spring
2640,Winter
2641,Summer
2642,Winter
2643,Summer
2644,Spring
2645,Spring
2646,Spring
2647,Summer
2648,Summer
2649,Spring
2650,Fall
2651,Summer
2652,Summer
2653,Summer
2654,Fall
2655,Fall
2656,Summer
2657,Winter
2658,Summer
2659,Summer
2660,Summer
2661,Spring
2662,Fall
2663,Summer
2664,Fall
2665,Winter
2666,Winter
2667,Winter
2668,Summer
2669,Summer
2670,Spring
2671,Fall
2672,Winter
2673,Spring
2674,Summer
2675,Fall
2676,Winter
2677,Spring
2678,Spring
2679,Spring
2680,Spring
2681,Fall
2682,Summer
2683,Winter
2684,Summer
2685,Summer
2686,Winter
2687,Winter
2688,Fall
2689,Spring
2690,Fall
2691,Summer
2692,Winter
2693,Spring
2694,Summer
2695,Spring
2696,Fall
2697,Spring
2698,Winter
2699,Summer
2700,Fall
2701,Winter
2702,Summer
2703,Fall
2704,Winter
2705,Spring
2706,Spring
2707,Spring
2708,Fall
2709,Summer
2710,Winter
2711,Summer
2712,Spring
2713,Fall
2714,Fall
2715,Winter
2716,Winter
2717,Spring
2718,Winter
2719,Winter
2720,Fall
2721,Spring
2722,Spring
2723,Spring
2724,Summer
2725,Spring
2726,Summer
2727,Winter
2728,Winter
2729,Winter
2730,Summer
2731,Winter
2732,Summer
2733,Winter
2734,Summer
2735,Summer
2736,Spring
2737,Spring
2738,Spring
2739,Summer
2740,Winter
2741,Summer
2742,Fall
2743,Spring
2744,Fall
2745,Winter
2746,Summer
2747,Fall
2748,Winter
2749,Spring
2750,Spring
2751,Spring
2752,Fall
2753,Winter
2754,Spring
2755,Summer
2756,Winter
2757,Winter
2758,Fall
2759,Summer
2760,Summer
2761,Fall
2762,Fall
2763,Fall
2764,Fall
2765,Spring
2766,Summer
2767,Winter
2768,Spring
2769,Spring
2770,Fall
2771,Fall
2772,Summer
2773,Spring
2774,Spring
2775,Fall
2776,Fall
2777,Fall
2778,Fall
2779,Spring
2780,Winter
2781,Winter
2782,Spring
2783,Spring
2784,Spring
2785,Winter
2786,Summer
2787,Spring
2788,Spring
2789,Summer
2790,Fall
2791,Spring
2792,Fall
2793,Winter
2794,Spring
2795,Fall
2796,Winter
2797,Winter
2798,Winter
2799,Winter
2800,Spring
2801,Fall
2802,Winter
2803,Fall
2804,Winter
2805,Spring
2806,Fall
2807,Spring
2808,Spring
2809,Spring
2810,Summer
2811,Summer
2812,Fall
2813,Fall
2814,Summer
2815,Winter
2816,Fall
2817,Spring
2818,Winter
2819,Fall
2820,Spring
2821,Summer
2822,Summer
2823,Fall
2824,Summer
2825,Fall
2826,Winter
2827,Fall
2828,Fall
2829,Fall
2830,Fall
2831,Spring
2832,Winter
2833,Summer
2834,Fall
2835,Fall
2836,Winter
2837,Winter
2838,Summer
2839,Fall
2840,Summer
2841,Spring
2842,Winter
2843,Fall
2844,Summer
2845,Summer
2846,Summer
2847,Fall
2848,Winter
2849,Fall
2850,Spring
2851,Spring
2852,Summer
2853,Spring
2854,Winter
2855,Fall
2856,Winter
2857,Winter
2858,Spring
2859,Summer
2860,Fall
2861,Spring
2862,Fall
2863,Summer
2864,Fall
2865,Fall
2866,Fall
2867,Summer
2868,Summer
2869,Winter
2870,Summer
2871,Winter
2872,Summer
2873,Fall
2874,Spring
2875,Summer
2876,Fall
2877,Spring
2878,Summer
2879,Summer
2880,Winter
2881,Winter
2882,Winter
2883,Winter
2884,Spring
2885,Summer
2886,Summer
2887,Spring
2888,Winter
2889,Spring
2890,Fall
2891,Winter
2892,Winter
2893,Spring
2894,Spring
2895,Spring
2896,Summer
2897,Summer
2898,Fall
2899,Summer
2900,Spring
2901,Winter
2902,Winter
2903,Spring
2904,Spring
2905,Spring
2906,Winter
2907,Spring
2908,Summer
2909,Winter
2910,Winter
2911,Summer
2912,Fall
2913,Winter
2914,Winter
2915,Fall
2916,Fall
2917,Winter
2918,Winter
2919,Fall
2920,Winter
2921,Spring
2922,Fall
2923,Winter
2924,Spring
2925,Winter
2926,Spring
2927,Winter
2928,Summer
2929,Spring
2930,Winter
2931,Spring
2932,Fall
2933,Spring
2934,Summer
2935,Fall
2936,Spring
2937,Spring
2938,Spring
2939,Fall
2940,Winter
2941,Summer
2942,Spring
2943,Summer
2944,Spring
2945,Summer
2946,Summer
2947,Spring
2948,Spring
2949,Winter
2950,Spring
2951,Winter
2952,Fall
2953,Spring
2954,Summer
2955,Winter
2956,Winter
2957,Fall
2958,Fall
2959,Summer
2960,Summer
2961,Spring
2962,Fall
2963,Fall
2964,Spring
2965,Fall
2966,Summer
2967,Fall
2968,Summer
2969,Fall
2970,Fall
2971,Winter
2972,Fall
2973,Fall
2974,Summer
2975,Summer
2976,Winter
2977,Summer
2978,Winter
2979,Spring
2980,Fall
2981,Fall
2982,Winter
2983,Summer
2984,Winter
2985,Spring
2986,Summer
2987,Summer
2988,Winter
2989,Spring
2990,Summer
2991,Fall
2992,Summer
2993,Spring
2994,Spring
2995,Winter
2996,Summer
2997,Spring
2998,Spring
2999,Summer
3000,Winter
3001,Winter
3002,Summer
3003,Fall
3004,Fall
3005,Winter
3006,Spring
3007,Summer
3008,Winter
3009,Winter
3010,Winter
3011,Winter
3012,Summer
3013,Fall
3014,Summer
3015,Spring
3016,Spring
3017,Summer
3018,Summer
3019,Summer
3020,Winter
3021,Fall
3022,Summer
3023,Fall
3024,Summer
3025,Spring
3026,Summer
3027,Fall
3028,Winter
3029,Summer
3030,Summer
3031,Spring
3032,Summer
3033,Summer
3034,Spring
3035,Spring
3036,Spring
3037,Spring
3038,Summer
3039,Summer
3040,Spring
3041,Fall
3042,Winter
3043,Winter
3044,Fall
3045,Winter
3046,Winter
3047,Spring
3048,Fall
3049,Summer
3050,Summer
3051,Spring
3052,Summer
3053,Spring
3054,Winter
3055,Summer
3056,Fall
3057,Spring
3058,Spring
3059,Winter
3060,Spring
3061,Summer
3062,Fall
3063,Fall
3064,Winter
3065,Winter
3066,Fall
3067,Summer
3068,Spring
3069,Winter
3070,Spring
3071,Fall
3072,Spring
3073,Spring
3074,Winter
3075,Winter
3076,Winter
3077,Summer
3078,Spring
3079,Spring
3080,Fall
3081,Spring
3082,Winter
3083,Spring
3084,Summer
3085,Spring
3086,Winter
3087,Summer
3088,Spring
3089,Spring
3090,Fall
3091,Summer
3092,Winter
3093,Fall
3094,Summer
3095,Summer
3096,Fall
3097,Winter
3098,Fall
3099,Summer
3100,Fall
3101,Winter
3102,Summer
3103,Summer
3104,Winter
3105,Summer
3106,Fall
3107,Winter
3108,Winter
3109,Fall
3110,Winter
3111,Fall
3112,Spring
3113,Fall
3114,Summer
3115,Spring
3116,Fall
3117,Spring
3118,Fall
3119,Summer
3120,Winter
3121,Fall
3122,Fall
3123,Fall
3124,Fall
3125,Summer
3126,Spring
3127,Winter
3128,Winter
3129,Fall
3130,Summer
3131,Summer
3132,Fall
3133,Summer
3134,Spring
3135,Spring
3136,Spring
3137,Fall
3138,Spring
3139,Fall
3140,Winter
3141,Summer
3142,Winter
3143,Winter
3144,Summer
3145,Spring
3146,Spring
3147,Winter
3148,Winter
3149,Fall
3150,Winter
3151,Spring
3152,Fall
3153,Fall
3154,Fall
3155,Winter
3156,Fall
3157,Winter
3158,Fall
3159,Winter
3160,Winter
3161,Fall
3162,Winter
3163,Winter
3164,Summer
3165,Winter
3166,Spring
3167,Winter
3168,Fall
3169,Spring
3170,Fall
3171,Spring
3172,Spring
3173,Fall
3174,Summer
3175,Winter
3176,Fall
3177,Spring
3178,Fall
3179,Spring
3180,Spring
3181,Fall
3182,Summer
3183,Fall
3184,Winter
3185,Spring
3186,Fall
3187,Winter
3188,Winter
3189,Winter
3190,Summer
3191,Fall
3192,Winter
3193,Fall
3194,Winter
3195,Summer
3196,Spring
3197,Winter
3198,Spring
3199,Winter
3200,Winter
3201,Spring
3202,Fall
3203,Fall
3204,Spring
3205,Fall
3206,Fall
3207,Winter
3208,Summer
3209,Winter
3210,Fall
3211,Summer
3212,Winter
3213,Winter
3214,Winter
3215,Spring
3216,Summer
3217,Winter
3218,Fall
3219,Fall
3220,Summer
3221,Fall
3222,Winter
3223,Fall
3224,Spring
3225,Winter
3226,Fall
3227,Spring
3228,Fall
3229,Spring
3230,Fall
3231,Summer
3232,Winter
3233,Spring
3234,Fall
3235,Winter
3236,Summer
3237,Fall
3238,Summer
3239,Fall
3240,Fall
3241,Fall
3242,Summer
3243,Fall
3244,Summer
3245,Fall
3246,Fall
3247,Summer
3248,Summer
3249,Summer
3250,Summer
3251,Spring
3252,Winter
3253,Spring
3254,Fall
3255,Winter
3256,Fall
3257,Winter
3258,Fall
3259,Spring
3260,Fall
3261,Summer
3262,Winter
3263,Spring
3264,Fall
3265,Winter
3266,Winter
3267,Winter
3268,Winter
3269,Fall
3270,Winter
3271,Winter
3272,Spring
3273,Winter
3274,Summer
3275,Spring
3276,Summer
3277,Summer
3278,Spring
3279,Summer
3280,Fall
3281,Winter
3282,Winter
3283,Fall
3284,Spring
3285,Spring
3286,Fall
3287,Winter
3288,Spring
3289,Spring
3290,Summer
3291,Spring
3292,Fall
3293,Spring
3294,Spring
3295,Spring
3296,Summer
3297,Spring
3298,Fall
3299,Fall
3300,Spring
3301,Spring
3302,Summer
3303,Winter
3304,Summer
3305,Fall
3306,Summer
3307,Summer
3308,Winter
3309,Fall
3310,Summer
3311,Winter
3312,Summer
3313,Summer
3314,Fall
3315,Spring
3316,Summer
3317,Summer
3318,Summer
3319,Summer
3320,Summer
3321,Fall
3322,Winter
3323,Winter
3324,Winter
3325,Fall
3326,Fall
3327,Summer
3328,Spring
3329,Spring
3330,Winter
3331,Spring
3332,Summer
3333,Summer
3334,Spring
3335,Summer
3336,Winter
3337,Fall
3338,Winter
3339,Winter
3340,Fall
3341,Fall
3342,Summer
3343,Spring
3344,Winter
3345,Fall
3346,Summer
3347,Summer
3348,Summer
3349,Winter
3350,Fall
3351,Fall
3352,Spring
3353,Summer
3354,Fall
3355,Fall
3356,Spring
3357,Summer
3358,Winter
3359,Fall
3360,Fall
3361,Spring
3362,Spring
3363,Summer
3364,Winter
3365,Fall
3366,Fall
3367,Spring
3368,Summer
3369,Spring
3370,Winter
3371,Summer
3372,Winter
3373,Winter
3374,Spring
3375,Spring
3376,Fall
3377,Winter
3378,Winter
3379,Fall
3380,Summer
3381,Summer
3382,Winter
3383,Spring
3384,Fall
3385,Summer
3386,Winter
3387,Fall
3388,Spring
3389,Spring
3390,Fall
3391,Summer
3392,Fall
3393,Winter
3394,Fall
3395,Spring
3396,Winter
3397,Winter
3398,Summer
3399,Winter
3400,Winter
3401,Fall
3402,Winter
3403,Spring
3404,Summer
3405,Fall
3406,Summer
3407,Spring
3408,Spring
3409,Summer
3410,Summer
3411,Summer
3412,Winter
3413,Fall
3414,Winter
3415,Spring
3416,Fall
3417,Spring
3418,Summer
3419,Summer
3420,Winter
3421,Winter
3422,Summer
3423,Winter
3424,Spring
3425,Summer
3426,Summer
3427,Fall
3428,Winter
3429,Fall
3430,Winter
3431,Winter
3432,Summer
3433,Summer
3434,Spring
3435,Summer
3436,Summer
3437,Winter
3438,Winter
3439,Fall
3440,Summer
3441,Fall
3442,Fall
3443,Spring
3444,Summer
3445,Summer
3446,Fall
3447,Spring
3448,Fall
3449,Winter
3450,Spring
3451,Spring
3452,Fall
3453,Spring
3454,Winter
3455,Fall
3456,Fall
3457,Fall
3458,Summer
3459,Spring
3460,Fall
3461,Spring
3462,Spring
3463,Spring
3464,Fall
3465,Winter
3466,Spring
3467,Summer
3468,Fall
3469,Winter
3470,Fall
3471,Summer
3472,Spring
3473,Summer
3474,Spring
3475,Winter
3476,Spring
3477,Summer
3478,Spring
3479,Fall
3480,Summer
3481,Winter
3482,Summer
3483,Winter
3484,Winter
3485,Fall
3486,Winter
3487,Winter
3488,Fall
3489,Spring
3490,Summer
3491,Spring
3492,Winter
3493,Fall
3494,Winter
3495,Winter
3496,Spring
3497,Summer
3498,Spring
3499,Summer
3500,Fall
3501,Fall
3502,Fall
3503,Fall
3504,Spring
3505,Fall
3506,Winter
3507,Winter
3508,Spring
3509,Fall
3510,Winter
3511,Fall
3512,Summer
3513,Fall
3514,Spring
3515,Winter
3516,Winter
3517,Summer
3518,Winter
3519,Spring
3520,Winter
3521,Spring
3522,Winter
3523,Spring
3524,Summer
3525,Summer
3526,Winter
3527,Spring
3528,Spring
3529,Summer
3530,Winter
3531,Spring
3532,Winter
3533,Fall
3534,Fall
3535,Fall
3536,Summer
3537,Spring
3538,Spring
3539,Spring
3540,Spring
3541,Spring
3542,Winter
3543,Spring
3544,Winter
3545,Fall
3546,Spring
3547,Summer
3548,Summer
3549,Fall
3550,Summer
3551,Winter
3552,Spring
3553,Winter
3554,Spring
3555,Spring
3556,Spring
3557,Fall
3558,Summer
3559,Summer
3560,Fall
3561,Fall
3562,Spring
3563,Winter
3564,Summer
3565,Summer
3566,Spring
3567,Spring
3568,Summer
3569,Spring
3570,Fall
3571,Winter
3572,Summer
3573,Spring
3574,Fall
3575,Fall
3576,Fall
3577,Spring
3578,Winter
3579,Winter
3580,Fall
3581,Summer
3582,Fall
3583,Summer
3584,Summer
3585,Fall
3586,Winter
3587,Winter
3588,Summer
3589,Spring
3590,Spring
3591,Fall
3592,Winter
3593,Spring
3594,Spring
3595,Summer
3596,Spring
3597,Spring
3598,Summer
3599,Spring
3600,Spring
3601,Spring
3602,Summer
3603,Summer
3604,Spring
3605,Fall
3606,Fall
3607,Fall
3608,Fall
3609,Fall
3610,Summer
3611,Fall
3612,Spring
3613,Summer
3614,Fall
3615,Spring
3616,Winter
3617,Winter
3618,Fall
3619,Fall
3620,Winter
3621,Summer
3622,Summer
3623,Fall
3624,Winter
3625,Fall
3626,Winter
3627,Fall
3628,Winter
3629,Summer
3630,Summer
3631,Winter
3632,Fall
3633,Spring
3634,Spring
3635,Winter
3636,Fall
3637,Summer
3638,Winter
3639,Spring
3640,Summer
3641,Spring
3642,Fall
3643,Summer
3644,Fall
3645,Winter
3646,Summer
3647,Spring
3648,Winter
3649,Winter
3650,Fall
3651,Summer
3652,Spring
3653,Fall
3654,Spring
3655,Winter
3656,Fall
3657,Spring
3658,Winter
3659,Fall
3660,Fall
3661,Winter
3662,Winter
3663,Spring
3664,Summer
3665,Fall
3666,Fall
3667,Winter
3668,Fall
3669,Summer
3670,Fall
3671,Winter
3672,Summer
3673,Fall
3674,Summer
3675,Winter
3676,Winter
3677,Spring
3678,Fall
3679,Fall
3680,Summer
3681,Winter
3682,Fall
3683,Fall
3684,Winter
3685,Spring
3686,Summer
3687,Spring
3688,Summer
3689,Spring
3690,Fall
3691,Fall
3692,Summer
3693,Spring
3694,Summer
3695,Winter
3696,Fall
3697,Fall
3698,Winter
3699,Spring
3700,Fall
3701,Summer
3702,Spring
3703,Spring
3704,Fall
3705,Winter
3706,Summer
3707,Spring
3708,Fall
3709,Fall
3710,Fall
3711,Summer
3712,Fall
3713,Spring
3714,Spring
3715,Winter
3716,Fall
3717,Fall
3718,Summer
3719,Fall
3720,Summer
3721,Fall
3722,Fall
3723,Fall
3724,Spring
3725,Winter
3726,Winter
3727,Fall
3728,Summer
3729,Winter
3730,Spring
3731,Summer
3732,Spring
3733,Spring
3734,Fall
3735,Spring
3736,Spring
3737,Spring
3738,Winter
3739,Spring
3740,Fall
3741,Summer
3742,Spring
3743,Fall
3744,Fall
3745,Summer
3746,Spring
3747,Summer
3748,Spring
3749,Fall
3750,Winter
3751,Fall
3752,Fall
3753,Winter
3754,Winter
3755,Summer
3756,Fall
3757,Spring
3758,Fall
3759,Spring
3760,Spring
3761,Fall
3762,Summer
3763,Fall
3764,Winter
3765,Fall
3766,Summer
3767,Fall
3768,Summer
3769,Winter
3770,Summer
3771,Summer
3772,Winter
3773,Fall
3774,Summer
3775,Winter
3776,Spring
3777,Spring
3778,Fall
3779,Fall
3780,Spring
3781,Fall
3782,Winter
3783,Spring
3784,Summer
3785,Winter
3786,Winter
3787,Fall
3788,Fall
3789,Spring
3790,Summer
3791,Summer
3792,Spring
3793,Summer
3794,Fall
3795,Summer
3796,Spring
3797,Fall
3798,Summer
3799,Winter
3800,Winter
3801,Fall
3802,Spring
3803,Spring
3804,Spring
3805,Fall
3806,Fall
3807,Spring
3808,Spring
3809,Winter
3810,Winter
3811,Fall
3812,Winter
3813,Spring
3814,Summer
3815,Winter
3816,Fall
3817,Summer
3818,Fall
3819,Winter
3820,Spring
3821,Winter
3822,Summer
3823,Spring
3824,Summer
3825,Summer
3826,Fall
3827,Summer
3828,Summer
3829,Spring
3830,Spring
3831,Summer
3832,Spring
3833,Winter
3834,Summer
3835,Winter
3836,Winter
3837,Spring
3838,Spring
3839,Summer
3840,Spring
3841,Spring
3842,Fall
3843,Winter
3844,Winter
3845,Fall
3846,Winter
3847,Summer
3848,Fall
3849,Winter
3850,Winter
3851,Summer
3852,Summer
3853,Fall
3854,Fall
3855,Spring
3856,Summer
3857,Summer
3858,Summer
3859,Winter
3860,Fall
3861,Summer
3862,Spring
3863,Winter
3864,Summer
3865,Winter
3866,Spring
3867,Winter
3868,Summer
3869,Winter
3870,Spring
3871,Fall
3872,Fall
3873,Spring
3874,Summer
3875,Summer
3876,Winter
3877,Fall
3878,Spring
3879,Summer
3880,Winter
3881,Winter
3882,Spring
3883,Fall
3884,Fall
3885,Fall
3886,Winter
3887,Summer
3888,Spring
3889,Spring
3890,Spring
3891,Winter
3892,Winter
3893,Summer
3894,Fall
3895,Spring
3896,Summer
3897,Spring
3898,Spring
3899,Summer
3900,Spring
